# Armoury mesh catalogue. GENERATED by tools/generate_armory_catalogue.py, do not hand-edit.
# source=LOTRLOME_Armory/Assets  tpacs=4364  metameshes=4456  physicsshapes=383
# Regenerate after any art drop. `--diff` classifies rename vs move vs delete.
mesh	kind	prefix	culture	sub	category	tier	variant	folder	tpac	referenced	source
wm_gondor_spear_a_blade	metamesh	wm	gondor	-	weapon	-	-	weapons	weapons/spears/Gondor/wm_gondor_spears_geo.tpac	Y	parsed
wm_gondor_spear_a_shaft	metamesh	wm	gondor	-	weapon	-	-	weapons	weapons/spears/Gondor/wm_gondor_spears_geo.tpac	Y	parsed
wm_gondor_spear_b_blade	metamesh	wm	gondor	-	weapon	-	-	weapons	weapons/spears/Gondor/wm_gondor_spears_geo.tpac	Y	parsed
wm_gondor_spear_b_shaft	metamesh	wm	gondor	-	weapon	-	-	weapons	weapons/spears/Gondor/wm_gondor_spears_geo.tpac	N	parsed
wm_gondor_spear_blade	metamesh	wm	gondor	-	weapon	-	-	weapons	weapons/spears/wm_gondor_spear_a_geo.tpac	Y	parsed
wm_gondor_spear_shaft	metamesh	wm	gondor	-	weapon	-	-	weapons	weapons/spears/wm_gondor_spear_a_geo.tpac	Y	parsed
wm_gondor_sword_a01_blade	metamesh	wm	gondor	-	weapon	-	-	gondor_weapons	gondor_weapons/swords/wm_gondorian_1h_swords_geo.tpac	Y	parsed
wm_gondor_sword_a01_guard	metamesh	wm	gondor	-	weapon	-	-	gondor_weapons	gondor_weapons/swords/wm_gondorian_1h_swords_geo.tpac	Y	parsed
wm_gondor_sword_a01_hilt	metamesh	wm	gondor	-	weapon	-	-	gondor_weapons	gondor_weapons/swords/wm_gondorian_1h_swords_geo.tpac	Y	parsed
wm_gondor_sword_a01_pommel	metamesh	wm	gondor	-	weapon	-	-	gondor_weapons	gondor_weapons/swords/wm_gondorian_1h_swords_geo.tpac	Y	parsed
wm_gondor_sword_a02_blade	metamesh	wm	gondor	-	weapon	-	-	gondor_weapons	gondor_weapons/swords/wm_gondorian_1h_swords_geo.tpac	Y	parsed
wm_gondor_sword_a02_guard	metamesh	wm	gondor	-	weapon	-	-	gondor_weapons	gondor_weapons/swords/wm_gondorian_1h_swords_geo.tpac	Y	parsed
wm_gondor_sword_a02_hilt	metamesh	wm	gondor	-	weapon	-	-	gondor_weapons	gondor_weapons/swords/wm_gondorian_1h_swords_geo.tpac	Y	parsed
wm_gondor_sword_a02_pommel	metamesh	wm	gondor	-	weapon	-	-	gondor_weapons	gondor_weapons/swords/wm_gondorian_1h_swords_geo.tpac	Y	parsed
wm_gondor_sword_a03_blade	metamesh	wm	gondor	-	weapon	-	-	gondor_weapons	gondor_weapons/swords/wm_gondorian_1h_swords_geo.tpac	Y	parsed
wm_gondor_sword_a03_guard	metamesh	wm	gondor	-	weapon	-	-	gondor_weapons	gondor_weapons/swords/wm_gondorian_1h_swords_geo.tpac	Y	parsed
wm_gondor_sword_a03_hilt	metamesh	wm	gondor	-	weapon	-	-	gondor_weapons	gondor_weapons/swords/wm_gondorian_1h_swords_geo.tpac	Y	parsed
wm_gondor_sword_a03_pommel	metamesh	wm	gondor	-	weapon	-	-	gondor_weapons	gondor_weapons/swords/wm_gondorian_1h_swords_geo.tpac	Y	parsed
wm_gondor_sword_a07_blade	metamesh	wm	gondor	-	weapon	-	-	gondor_weapons	gondor_weapons/swords/wm_gondorian_1h_swords_geo.tpac	Y	parsed
wm_gondor_sword_a07_guard	metamesh	wm	gondor	-	weapon	-	-	gondor_weapons	gondor_weapons/swords/wm_gondorian_1h_swords_geo.tpac	Y	parsed
wm_gondor_sword_a07_hilt	metamesh	wm	gondor	-	weapon	-	-	gondor_weapons	gondor_weapons/swords/wm_gondorian_1h_swords_geo.tpac	Y	parsed
wm_gondor_sword_a07_pommel	metamesh	wm	gondor	-	weapon	-	-	gondor_weapons	gondor_weapons/swords/wm_gondorian_1h_swords_geo.tpac	Y	parsed
wm_gundabad_axe_a01_blade	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_axe_a01_handle	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_axe_a02_blade	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_axe_a02_handle	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_axe_a03_blade	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_axe_a03_handle	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_javelin_a01_blade	metamesh	wm	gundabad	javelin	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_javelin_a01_handle	metamesh	wm	gundabad	javelin	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_javelin_a02_blade	metamesh	wm	gundabad	javelin	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_javelin_a02_handle	metamesh	wm	gundabad	javelin	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_mace_a01_blade	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_mace_a01_handle	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_mace_a02_blade	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_mace_a02_handle	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_mace_b01_blade	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_mace_b01_handle	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_mace_b02_blade	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	N	parsed
wm_gundabad_mace_b02_handle	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_shield_a01	metamesh	wm	gundabad	-	shield	-	a01	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_shield_a02	metamesh	wm	gundabad	-	shield	-	a02	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_shield_a03	metamesh	wm	gundabad	-	shield	-	a03	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_spear_a01_blade	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_spear_a01_handle	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_spear_a02_blade	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_spear_a02_handle	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_spear_a03_blade	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_spear_a03_handle	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_sword_a01_blade	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_sword_a01_guard	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_sword_a01_handle	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_sword_a01_pommel	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_sword_a02_blade	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_sword_a02_guard	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_sword_a02_handle	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_sword_a02_pommel	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_sword_a03_blade	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_sword_a03_guard	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_sword_a03_handle	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_sword_a03_pommel	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_sword_a04_blade	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_sword_a04_guard	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_sword_a04_handle	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_gundabad_sword_a04_pommel	metamesh	wm	gundabad	-	weapon	-	-	gundabad_weapons	gundabad_weapons/wm_gundabad_ws_geo.tpac	Y	parsed
wm_harad_bow_a01	metamesh	wm	harad	-	weapon	-	a01	weapons	weapons/Harad/wm_harad_ws_v1_geo.tpac	Y	parsed
wm_harad_bow_a02	metamesh	wm	harad	-	weapon	-	a02	weapons	weapons/Harad/wm_harad_ws_v1_geo.tpac	Y	parsed
wm_harad_glaive_a01_blade	metamesh	wm	harad	glaive	weapon	-	-	weapons	weapons/Harad/wm_harad_ws_v1_geo.tpac	Y	parsed
wm_harad_glaive_a01_handle	metamesh	wm	harad	glaive	weapon	-	-	weapons	weapons/Harad/wm_harad_ws_v1_geo.tpac	Y	parsed
wm_harad_spear_a01_handle	metamesh	wm	harad	-	weapon	-	-	weapons	weapons/Harad/wm_harad_ws_v1_geo.tpac	Y	parsed
wm_harad_spear_a01_head	metamesh	wm	harad	-	weapon	-	-	weapons	weapons/Harad/wm_harad_ws_v1_geo.tpac	Y	parsed
wm_harad_spear_a02_handle	metamesh	wm	harad	-	weapon	-	-	weapons	weapons/Harad/wm_harad_ws_v1_geo.tpac	Y	parsed
wm_harad_spear_a02_head	metamesh	wm	harad	-	weapon	-	-	weapons	weapons/Harad/wm_harad_ws_v1_geo.tpac	Y	parsed
wm_harad_spear_b01_handle	metamesh	wm	harad	-	weapon	-	-	weapons	weapons/Harad/wm_harad_ws_v1_geo.tpac	N	parsed
wm_harad_spear_b01_head	metamesh	wm	harad	-	weapon	-	-	weapons	weapons/Harad/wm_harad_ws_v1_geo.tpac	Y	parsed
wm_harad_spear_b02_handle	metamesh	wm	harad	-	weapon	-	-	weapons	weapons/Harad/wm_harad_ws_v1_geo.tpac	N	parsed
wm_harad_spear_b02_head	metamesh	wm	harad	-	weapon	-	-	weapons	weapons/Harad/wm_harad_ws_v1_geo.tpac	Y	parsed
wm_harad_sword_a01_blade	metamesh	wm	harad	-	weapon	-	-	weapons	weapons/Harad/wm_harad_ws_v1_geo.tpac	Y	parsed
wm_harad_sword_a01_guard	metamesh	wm	harad	-	weapon	-	-	weapons	weapons/Harad/wm_harad_ws_v1_geo.tpac	Y	parsed
wm_harad_sword_a01_handle	metamesh	wm	harad	-	weapon	-	-	weapons	weapons/Harad/wm_harad_ws_v1_geo.tpac	Y	parsed
wm_harad_sword_a01_pommel	metamesh	wm	harad	-	weapon	-	-	weapons	weapons/Harad/wm_harad_ws_v1_geo.tpac	Y	parsed
wm_harad_sword_a02_blade	metamesh	wm	harad	-	weapon	-	-	weapons	weapons/Harad/wm_harad_ws_v1_geo.tpac	Y	parsed
wm_harad_sword_a02_guard	metamesh	wm	harad	-	weapon	-	-	weapons	weapons/Harad/wm_harad_ws_v1_geo.tpac	Y	parsed
wm_harad_sword_a02_handle	metamesh	wm	harad	-	weapon	-	-	weapons	weapons/Harad/wm_harad_ws_v1_geo.tpac	Y	parsed
wm_horn_gondor_base	metamesh	wm	gondor	-	prop	-	-	gondor_weapons	gondor_weapons/shields/wm_boromir_shield_horn_geo.tpac	N	parsed
wm_ingwe_sword_blade	metamesh	wm	elf	-	weapon	-	-	weapons	weapons/Rivendell/Thyrell Elf/wm_elven_sword_weapon_set_a_geo.tpac	Y	parsed
wm_ingwe_sword_guard	metamesh	wm	elf	-	weapon	-	-	weapons	weapons/Rivendell/Thyrell Elf/wm_elven_sword_weapon_set_a_geo.tpac	Y	parsed
wm_ingwe_sword_handle	metamesh	wm	elf	-	weapon	-	-	weapons	weapons/Rivendell/Thyrell Elf/wm_elven_sword_weapon_set_a_geo.tpac	Y	parsed
wm_ingwe_sword_pommel	metamesh	wm	elf	-	weapon	-	-	weapons	weapons/Rivendell/Thyrell Elf/wm_elven_sword_weapon_set_a_geo.tpac	Y	parsed
wm_isengard_1h_pike_a01_blade	metamesh	wm	isengard	1h	weapon	-	-	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_1h_pike_a01_handle	metamesh	wm	isengard	1h	weapon	-	-	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_1h_pike_b01_blade	metamesh	wm	isengard	1h	weapon	-	-	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_1h_pike_b01_handle	metamesh	wm	isengard	1h	weapon	-	-	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_1h_spear_a01_blade	metamesh	wm	isengard	1h	weapon	-	-	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_1h_spear_a01_handle	metamesh	wm	isengard	1h	weapon	-	-	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_1h_spear_b01_blade	metamesh	wm	isengard	1h	weapon	-	-	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_1h_spear_b01_handle	metamesh	wm	isengard	1h	weapon	-	-	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_1h_sword_a01_blade	metamesh	wm	isengard	1h	weapon	-	-	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_1h_sword_a01_guard	metamesh	wm	isengard	1h	weapon	-	-	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_1h_sword_a01_handle	metamesh	wm	isengard	1h	weapon	-	-	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_1h_sword_a01_pommel	metamesh	wm	isengard	1h	weapon	-	-	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_1h_sword_a02_blade	metamesh	wm	isengard	1h	weapon	-	-	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_1h_sword_a02_guard	metamesh	wm	isengard	1h	weapon	-	-	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_1h_sword_a02_handle	metamesh	wm	isengard	1h	weapon	-	-	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_1h_sword_a02_pommel	metamesh	wm	isengard	1h	weapon	-	-	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_2h_axe_a01_blade	metamesh	wm	isengard	2h	weapon	-	-	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_2h_axe_a01_handle	metamesh	wm	isengard	2h	weapon	-	-	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_2h_axe_b01_blade	metamesh	wm	isengard	2h	weapon	-	-	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_2h_axe_b01_handle	metamesh	wm	isengard	2h	weapon	-	-	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_2h_axe_c01_blade	metamesh	wm	isengard	2h	weapon	-	-	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_2h_axe_c01_handle	metamesh	wm	isengard	2h	weapon	-	-	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_arrow_a01	metamesh	wm	isengard	-	weapon	-	a01	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_berserker_sword_a01_blade	metamesh	wm	isengard	berserker	weapon	-	-	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_berserker_sword_a01_guard	metamesh	wm	isengard	berserker	weapon	-	-	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_berserker_sword_a01_handle	metamesh	wm	isengard	berserker	weapon	-	-	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_bolt_a01	metamesh	wm	isengard	-	weapon	-	a01	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_bow_a01	metamesh	wm	isengard	-	weapon	-	a01	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_bow_a02	metamesh	wm	isengard	-	weapon	-	a02	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_bow_quiver_a01	metamesh	wm	isengard	-	weapon	-	a01	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_crossbow_a01	metamesh	wm	isengard	-	weapon	-	a01	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_crossbow_quiver_a01	metamesh	wm	isengard	-	weapon	-	a01	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_shield_a01	metamesh	wm	isengard	-	shield	-	a01	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_shield_a01_clean	metamesh	wm	isengard	-	shield	-	-	weapons	weapons/Isengard/Shields No Hand/t_isengard_weapon_set4_nohand_geo.tpac	Y	parsed
wm_isengard_shield_a02	metamesh	wm	isengard	-	shield	-	a02	weapons	weapons/Isengard/wm_isengard_weapon_pack_geo.tpac	Y	parsed
wm_isengard_shield_a02_clean	metamesh	wm	isengard	-	shield	-	-	weapons	weapons/Isengard/Shields No Hand/t_isengard_weapon_set4_nohand_geo.tpac	Y	parsed
wm_isengard_shield_c01	metamesh	wm	isengard	-	shield	-	c01	weapons	weapons/Isengard/Isengard_Shield_Red_geo.tpac	Y	parsed
wm_isengard_shield_c02	metamesh	wm	isengard	-	shield	-	c02	weapons	weapons/Isengard/Isengard_Shield_Red_geo.tpac	Y	parsed
wm_ithilien_bow	metamesh	wm	gondor	-	weapon	-	-	weapons	weapons/bow/Gondor/wm_ithilien_bow_geo.tpac	Y	parsed
wm_lamedon_1h_sword_a_blade	metamesh	wm	gondor	-	weapon	-	-	gondor_weapons	gondor_weapons/swords/wm_lamedon_swords_geo.tpac	Y	parsed
wm_lamedon_1h_sword_a_guard	metamesh	wm	gondor	-	weapon	-	-	gondor_weapons	gondor_weapons/swords/wm_lamedon_swords_geo.tpac	Y	parsed
wm_lamedon_1h_sword_a_hilt	metamesh	wm	gondor	-	weapon	-	-	gondor_weapons	gondor_weapons/swords/wm_lamedon_swords_geo.tpac	Y	parsed
wm_lamedon_1h_sword_a_pommel	metamesh	wm	gondor	-	weapon	-	-	gondor_weapons	gondor_weapons/swords/wm_lamedon_swords_geo.tpac	Y	parsed
wm_lamedon_2h_sword_a_blade	metamesh	wm	gondor	-	weapon	-	-	gondor_weapons	gondor_weapons/swords/wm_lamedon_swords_geo.tpac	Y	parsed
wm_lamedon_2h_sword_a_guard	metamesh	wm	gondor	-	weapon	-	-	gondor_weapons	gondor_weapons/swords/wm_lamedon_swords_geo.tpac	Y	parsed
wm_lamedon_2h_sword_a_hilt	metamesh	wm	gondor	-	weapon	-	-	gondor_weapons	gondor_weapons/swords/wm_lamedon_swords_geo.tpac	Y	parsed
wm_lamedon_2h_sword_a_pommel	metamesh	wm	gondor	-	weapon	-	-	gondor_weapons	gondor_weapons/swords/wm_lamedon_swords_geo.tpac	Y	parsed
wm_legolas_sword_blade	metamesh	wm	mirkwood	-	weapon	-	-	weapons	weapons/Lothlorien/Anranruth_Galadriel_Legolas/wm_aranruth_legolas_galadriel_geo.tpac	Y	parsed
wm_legolas_sword_guard	metamesh	wm	mirkwood	-	weapon	-	-	weapons	weapons/Lothlorien/Anranruth_Galadriel_Legolas/wm_aranruth_legolas_galadriel_geo.tpac	Y	parsed
wm_legolas_sword_handle	metamesh	wm	mirkwood	-	weapon	-	-	weapons	weapons/Lothlorien/Anranruth_Galadriel_Legolas/wm_aranruth_legolas_galadriel_geo.tpac	Y	parsed
wm_legolas_sword_pommel	metamesh	wm	mirkwood	-	weapon	-	-	weapons	weapons/Lothlorien/Anranruth_Galadriel_Legolas/wm_aranruth_legolas_galadriel_geo.tpac	Y	parsed
wm_lossarnach_1h_axe__blade	metamesh	wm	gondor	1h	weapon	-	-	weapons	weapons/Axes/Gondor/wm_lossarnach_axes_geo.tpac	Y	parsed
wm_lossarnach_1h_axe_black_ash_blade	metamesh	wm	gondor	1h	weapon	-	-	weapons	weapons/Axes/Gondor/wm_lossarnach_axes_geo.tpac	Y	parsed
wm_lossarnach_1h_axe_black_ash_handle	metamesh	wm	gondor	1h	weapon	-	-	weapons	weapons/Axes/Gondor/wm_lossarnach_axes_geo.tpac	Y	parsed
wm_lossarnach_1h_axe_black_ash_pommel	metamesh	wm	gondor	1h	weapon	-	-	weapons	weapons/Axes/Gondor/wm_lossarnach_axes_geo.tpac	Y	parsed
wm_lossarnach_1h_axe_handle	metamesh	wm	gondor	1h	weapon	-	-	weapons	weapons/Axes/Gondor/wm_lossarnach_axes_geo.tpac	Y	parsed
wm_lossarnach_1h_axe_pommel	metamesh	wm	gondor	1h	weapon	-	-	weapons	weapons/Axes/Gondor/wm_lossarnach_axes_geo.tpac	Y	parsed
wm_lossarnach_1h_axe_silver_blade	metamesh	wm	gondor	1h	weapon	-	-	weapons	weapons/Thyrell/wm_lossarnach_axes_geo.tpac	Y	parsed
wm_lossarnach_1h_axe_silver_handle	metamesh	wm	gondor	1h	weapon	-	-	weapons	weapons/Thyrell/wm_lossarnach_axes_geo.tpac	Y	parsed
wm_lossarnach_1h_axe_silver_pommel	metamesh	wm	gondor	1h	weapon	-	-	weapons	weapons/Thyrell/wm_lossarnach_axes_geo.tpac	Y	parsed
wm_lossarnach_2h_axe_black_ash_blade	metamesh	wm	gondor	2h	weapon	-	-	weapons	weapons/Axes/Gondor/wm_lossarnach_axes_geo.tpac	Y	parsed
wm_lossarnach_2h_axe_black_ash_handle	metamesh	wm	gondor	2h	weapon	-	-	weapons	weapons/Axes/Gondor/wm_lossarnach_axes_geo.tpac	Y	parsed
wm_lossarnach_2h_axe_black_ash_pommel	metamesh	wm	gondor	2h	weapon	-	-	weapons	weapons/Axes/Gondor/wm_lossarnach_axes_geo.tpac	Y	parsed
wm_lossarnach_2h_axe_blade	metamesh	wm	gondor	2h	weapon	-	-	weapons	weapons/Axes/Gondor/wm_lossarnach_axes_geo.tpac	Y	parsed
wm_lossarnach_2h_axe_handle	metamesh	wm	gondor	2h	weapon	-	-	weapons	weapons/Axes/Gondor/wm_lossarnach_axes_geo.tpac	Y	parsed
wm_lossarnach_2h_axe_pommel	metamesh	wm	gondor	2h	weapon	-	-	weapons	weapons/Axes/Gondor/wm_lossarnach_axes_geo.tpac	Y	parsed
wm_lossarnach_2h_axe_silver_blade	metamesh	wm	gondor	2h	weapon	-	-	weapons	weapons/Thyrell/wm_lossarnach_axes_geo.tpac	Y	parsed
wm_lossarnach_2h_axe_silver_handle	metamesh	wm	gondor	2h	weapon	-	-	weapons	weapons/Thyrell/wm_lossarnach_axes_geo.tpac	Y	parsed
wm_lossarnach_2h_axe_silver_pommel	metamesh	wm	gondor	2h	weapon	-	-	weapons	weapons/Thyrell/wm_lossarnach_axes_geo.tpac	Y	parsed
wm_mirkwood_arrow_a01	metamesh	wm	mirkwood	-	weapon	-	a01	weapons	weapons/Mirkwood/wm_mirkwood_weapon_set1_geo.tpac	Y	parsed
wm_mirkwood_arrow_a02	metamesh	wm	mirkwood	-	weapon	-	a02	weapons	weapons/Mirkwood/wm_mirkwood_weapon_set1_geo.tpac	Y	parsed
wm_mirkwood_arrow_a03	metamesh	wm	mirkwood	-	weapon	-	a03	weapons	weapons/Mirkwood/wm_mirkwood_weapon_set1_geo.tpac	Y	parsed
wm_mirkwood_bow_a01	metamesh	wm	mirkwood	-	weapon	-	a01	weapons	weapons/Mirkwood/wm_mirkwood_weapon_set1_geo.tpac	Y	parsed
wm_mirkwood_glaive_a01_blade	metamesh	wm	mirkwood	glaive	weapon	-	-	weapons	weapons/Mirkwood/wm_mirkwood_weapon_set1_geo.tpac	Y	parsed
wm_mirkwood_glaive_a01_handle	metamesh	wm	mirkwood	glaive	weapon	-	-	weapons	weapons/Mirkwood/wm_mirkwood_weapon_set1_geo.tpac	Y	parsed
wm_mirkwood_glaive_a01_pommel	metamesh	wm	mirkwood	glaive	weapon	-	-	weapons	weapons/Mirkwood/wm_mirkwood_weapon_set1_geo.tpac	Y	parsed
wm_mirkwood_shield_a01	metamesh	wm	mirkwood	-	shield	-	a01	weapons	weapons/Mirkwood/wm_mirkwood_weapon_set1_geo.tpac	Y	parsed
wm_mirkwood_shield_a02	metamesh	wm	mirkwood	-	shield	-	a02	weapons	weapons/Mirkwood/wm_mirkwood_weapon_set1_geo.tpac	Y	parsed
